feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
0.02540522,0.022955045,0.3856553,0.71974105,0.750881,0.9626553,0.22299396,0.19417249,0.00061585155,0.09809537,0.49384907,0.9999019,0.0031295682,0.25584394,0.9641214,0.50673735,0.46439642,0.27387887,0.00086249935,0.003585423,0.4783837,0.99999917,0.47549367,0.23273845,0.5222421,0.08022864,2.607605e-05,0.51356244,0.7836056,0.48549613,0.46597704,0.447656
0.042495217,0.018778883,0.3076155,0.7611423,0.61235034,0.8293442,0.012023918,0.012062754,0.16680138,0.034286328,0.5434494,0.9999008,0.007166014,0.25089186,0.98486936,0.5441498,0.471021,0.28558937,0.0010473232,0.0020610597,0.47787797,0.99999785,0.5162472,0.2044811,0.5113355,0.07693205,4.7075948e-05,0.5167061,0.77041364,0.5030655,0.47165507,0.4995367
0.0018113288,0.77398336,0.36861718,0.9999349,0.880417,0.93311524,0.00011132427,0.0003661917,0.20710208,0.9022662,0.5393504,1.4882915e-15,0.1770506,0.75893617,0.5270271,0.47025108,0.48753425,0.22722057,0.00018151637,0.0022471084,0.5202789,0.9999999,0.5566411,0.17080407,0.52826357,0.17065488,7.992206e-07,0.48857182,0.003389822,0.58690166,0.46255994,0.5768751
0.040811606,0.028104795,0.4764725,0.6570839,0.729296,0.95714825,0.23467697,0.20563032,0.00021176256,0.07451423,0.4890399,0.9999801,0.004017009,0.23616162,0.9285151,0.4967657,0.49379575,0.2627752,0.0010978972,0.004880068,0.48855543,0.99999905,0.44644374,0.22258708,0.50073487,0.08807812,9.025413e-05,0.47022173,0.59424263,0.48596048,0.46997687,0.4424524
0.53779256,0.04255213,0.62190014,0.991991,0.38092,0.2859166,5.091719e-06,1.192351e-05,8.3051025e-05,0.10035045,0.4689992,0.9999993,0.659483,0.9277776,0.26729992,0.49103096,0.48365116,0.23924808,0.0010696072,0.00024556747,0.45506307,0.99999976,0.49452153,0.19554225,0.4944884,0.091361456,0.0005373714,0.508068,1.0327491e-05,0.47610694,0.5626727,0.49984658
0.023411658,0.0426008,0.30105847,0.6928109,0.6835088,0.908695,0.20912972,0.1276776,0.011546796,0.009242334,0.4987566,0.9999932,0.0039162016,0.26298228,0.9468132,0.5260675,0.46126142,0.27421913,0.0017881206,0.008207662,0.46820104,0.9999969,0.47501525,0.19812812,0.50510854,0.09256876,0.00065837294,0.5044944,0.63233083,0.48682645,0.45680043,0.47700813
0.07026337,0.11944374,0.42489886,0.9972972,0.98651916,0.98884404,0.0025174157,0.008632418,0.60335,0.005168844,0.48899236,0.9999888,0.07298285,0.45545468,0.57389164,0.48582914,0.5008943,0.2972872,0.008576228,0.036222503,0.49005714,0.99999833,0.5196013,0.19853076,0.46190363,0.1244079,0.00047393134,0.45667925,0.004574928,0.49120176,0.4493003,0.51015276
0.12601468,0.08595148,0.82544494,0.991076,0.9745379,0.99651754,0.33618036,0.25382817,1.1056211e-06,0.4536443,0.5681561,0.2543694,0.75306636,0.9135347,0.38961416,0.48540342,0.49524522,0.34783152,0.00036780848,0.00040660801,0.5329126,1.0,0.44311142,0.20181204,0.49034074,0.13747698,1.218369e-05,0.4957162,7.295396e-05,0.5035835,0.4862461,0.48882678
0.12579912,0.23642127,0.5676704,0.8145532,0.5647566,0.6216545,0.0031381021,0.004945998,0.3856477,0.17402205,0.5018407,0.9967525,0.20847705,0.638964,0.37413982,0.49223223,0.51660585,0.24640559,0.0034549646,0.0046399757,0.4926064,0.9999957,0.5129129,0.18395182,0.49337816,0.10553364,0.0032664356,0.4495624,0.0027634653,0.5282481,0.46451882,0.5479662
0.5128071,0.0336124,0.5641315,0.9782598,0.6315628,0.65038806,7.2895145e-06,1.2028193e-05,4.905784e-05,0.27798048,0.53085244,0.9999962,0.57460624,0.8895722,0.24238919,0.48603132,0.50412387,0.31574082,0.001502069,0.00097572315,0.5190961,0.9999999,0.55644375,0.20802908,0.51218295,0.092643216,1.6570773e-05,0.50717753,3.817024e-05,0.5262449,0.5073776,0.5082668
0.010483639,0.5921625,0.6154466,0.99378246,0.6714136,0.7824771,1.6604658e-05,4.7901685e-05,0.0043179444,0.7936281,0.48876572,9.710844e-07,0.11524532,0.70773226,0.3849759,0.4655335,0.4279852,0.2663445,0.000111017696,0.0013918802,0.4708955,0.9999999,0.57580143,0.20349336,0.43898627,0.14096843,4.429903e-06,0.4723258,0.0041280203,0.5441558,0.4085581,0.53445435
0.0908281,0.1312862,0.69901544,0.8191325,0.77214086,0.95528567,0.28331083,0.21913509,0.00012546773,0.24908714,0.51147556,0.99906343,0.40063915,0.784798,0.3389082,0.4633547,0.4930562,0.30446318,0.0015921656,0.0034217297,0.4997411,0.9999993,0.46698362,0.24103922,0.49998438,0.111290954,0.00054485217,0.481533,0.0009323353,0.5167848,0.45205358,0.47445273
0.025214167,0.014886735,0.38543364,0.69804966,0.7657893,0.9743601,0.20243052,0.15576881,0.00033903486,0.053767893,0.5002969,0.99997103,0.0019779257,0.21985173,0.97340333,0.5063251,0.47413877,0.24735242,0.0006956904,0.0025893336,0.4859137,0.9999994,0.45522308,0.22486785,0.52129066,0.08553561,2.0341658e-05,0.49670234,0.77609545,0.4856795,0.46980464,0.43252924
0.025067475,0.27538145,0.3722594,0.99979514,0.9991001,0.9995109,0.0022613194,0.018775323,0.5040143,0.80266535,0.47254503,1.0868442e-06,0.3245201,0.62638354,0.46510512,0.42351502,0.46516,0.3233023,0.005808918,0.07123012,0.51454735,0.9999993,0.4839181,0.26461905,0.4557425,0.18217093,9.715099e-08,0.45901754,0.005607965,0.46192688,0.42767367,0.47029486
0.005027166,0.05074563,0.13989694,0.99923635,0.91489595,0.9396683,0.025096938,0.055856287,0.23905762,0.7753001,0.47815186,3.2831876e-10,0.0014986391,0.29210663,0.9675359,0.5381626,0.4767748,0.27544254,0.001805473,0.009742414,0.46453685,0.9999987,0.5715836,0.16803528,0.54306847,0.073047884,3.880498e-07,0.6045631,0.9337461,0.5201581,0.5532051,0.58077145
0.00073556334,0.25598612,0.24112734,0.99999166,0.81194776,0.90213007,1.3185613e-05,5.0262068e-05,0.14016156,0.94203144,0.4977456,7.1699323e-19,0.0057997955,0.3422064,0.9009096,0.5568008,0.448794,0.21034111,5.4651726e-05,0.0008361361,0.46898127,1.0,0.5704328,0.17957325,0.5652598,0.12919436,8.338212e-09,0.548819,0.5216747,0.5721083,0.5038575,0.6382427
0.08880579,0.13398434,0.34050786,0.7753302,0.48641998,0.7118349,0.00015659141,0.00025826308,5.3710257e-05,0.18332489,0.5486828,0.9999969,0.119817264,0.43323275,0.8442389,0.50667465,0.52239716,0.28898638,0.0018221214,0.014108532,0.53353715,0.99999845,0.5152956,0.22814701,0.5251144,0.09185876,0.00012898694,0.53355336,0.62329745,0.53418505,0.5305257,0.5280049
0.026243875,0.7936763,0.6729177,0.976405,0.5258762,0.63648444,0.00013142146,0.00038112167,0.12117315,0.7419415,0.51945734,0.00013021869,0.55304414,0.91241246,0.31900635,0.45905823,0.4915134,0.28892362,0.0005430893,0.001592124,0.5113526,0.99999917,0.51920426,0.18917271,0.44602177,0.11405328,0.00033311578,0.45355967,0.0005114614,0.5227681,0.43712988,0.5376863
0.0010086717,0.57638943,0.49515867,0.9999887,0.9008855,0.9742289,1.9669706e-07,9.0873453e-07,0.0011730576,0.91696584,0.4947685,5.6757817e-18,0.029195389,0.74274975,0.49509367,0.53127825,0.39354622,0.26069143,4.209244e-06,0.00018977368,0.45423457,1.0,0.6020747,0.22251311,0.47923622,0.23146081,7.503245e-10,0.4927472,0.011456812,0.5827804,0.47930488,0.630861
0.048659615,0.024672354,0.2653151,0.9973326,0.42929378,0.29262617,2.9325714e-05,4.16686e-05,0.010563913,8.9743764e-05,0.46483022,1.0,0.05433275,0.20800313,0.97007096,0.5628739,0.44075927,0.16991909,9.413351e-05,0.00017628969,0.42871472,0.99999976,0.44262707,0.13279976,0.48165768,0.10909671,0.012712477,0.47048235,0.030474886,0.46648824,0.50344515,0.47793522
0.069309,0.03888316,0.33464283,0.6320713,0.47550425,0.8645049,0.00038090773,0.0003585566,0.0001720143,0.022363259,0.5626366,0.9999994,0.038621016,0.3581535,0.9329102,0.51922286,0.52814376,0.24994107,0.0010573748,0.005798729,0.5035143,0.9999987,0.47419038,0.22046725,0.49632964,0.09553233,0.000100811434,0.48735163,0.50201917,0.54516596,0.5411412,0.5025089
0.036962595,0.052881546,0.49979088,0.99328774,0.9856651,0.99276066,0.3250009,0.37362865,0.00015598653,0.49987528,0.4771665,0.028434142,0.034465432,0.42670548,0.6324291,0.47769365,0.48904738,0.3356797,0.0016643434,0.011415939,0.49129358,0.9999995,0.4898232,0.19031361,0.45984474,0.12188674,6.848319e-06,0.50628704,0.038943052,0.47570366,0.50760126,0.5290756
0.21406138,0.51828015,0.38274652,0.4989871,0.35565692,0.70833087,0.041924335,0.020926071,0.30576012,0.18595871,0.4935294,0.9963014,0.9250842,0.9754235,0.45517612,0.48579377,0.4969558,0.31069872,0.0050980574,0.002375938,0.4966557,0.99997485,0.4716016,0.19321102,0.5611898,0.08921306,0.02680719,0.4980973,0.00013631629,0.5214754,0.4751529,0.50740653
0.0015685257,0.02491673,0.71223813,1.0,1.0,1.0,5.55598e-10,2.0316266e-09,3.906061e-08,3.724003e-07,0.570189,0.9999995,0.75792426,0.63656455,0.7668429,0.5026632,0.52432704,0.29535565,7.0149864e-09,1.8113148e-08,0.5879942,1.0,0.7248602,0.22905423,0.24708806,0.004569758,0.00010533731,0.49937218,1.09671106e-07,0.5557214,0.6526024,0.564466
0.017526167,0.005937908,0.17674588,0.9695411,0.95839083,0.9918384,0.09299126,0.17538466,0.1189144,0.4176363,0.48607346,0.021795984,0.00084157183,0.25710863,0.9953927,0.5194417,0.47697908,0.2904616,0.0016744023,0.0034384048,0.4627005,0.9999982,0.5562178,0.19873402,0.5364913,0.044610303,1.5035462e-07,0.621944,0.991163,0.42942944,0.60095555,0.5157789
0.11695712,0.074251376,0.35214987,0.8295777,0.45622414,0.6926168,4.571248e-05,8.26455e-05,2.2841303e-05,0.24138348,0.5515011,0.9999988,0.16288179,0.4190814,0.9006435,0.5055776,0.5208938,0.27973717,0.00039220403,0.0025665467,0.560578,0.9999999,0.5374954,0.23818946,0.51733583,0.09199767,1.43395e-05,0.51015234,0.6452446,0.5421228,0.5413091,0.54049784
0.02202228,0.1780504,0.40028456,0.9979937,0.99863064,0.9992348,5.31939e-05,0.00014019066,3.7436696e-06,0.0034545034,0.53692365,0.9999999,0.22052866,0.5780096,0.8075077,0.5019226,0.4381849,0.4292777,0.0001662842,0.00062272174,0.57581156,0.9999999,0.5540002,0.21866804,0.46030805,0.08494293,0.00040864944,0.55487585,0.3534653,0.48562238,0.5273197,0.5507368
0.05294353,0.18651244,0.33525696,0.7482892,0.62469596,0.8743122,0.00041406657,0.0005463613,5.5113967e-05,0.036853172,0.6021655,0.9999995,0.08049439,0.49289677,0.8078833,0.49791163,0.5497152,0.36032507,0.0028203588,0.019135114,0.5677559,0.9999976,0.533363,0.25349614,0.52501357,0.10754731,0.00039498377,0.5377636,0.5582496,0.54869634,0.527473,0.5095357
0.059790317,0.2513201,0.33822474,0.87405854,0.6480417,0.7551273,0.0001956413,0.00034142748,4.0116145e-05,0.07408408,0.5629489,0.9999988,0.11411554,0.4769807,0.7551976,0.49040046,0.515349,0.34367102,0.0034895176,0.030321235,0.5511852,0.9999981,0.54159176,0.23295332,0.52764064,0.1030979,0.0005498061,0.5441376,0.4790433,0.5319858,0.5092264,0.5102468
0.3100061,0.045250837,0.46689597,0.9990595,0.7252519,0.69904655,1.5457023e-05,3.5942303e-05,0.008883984,0.006413872,0.51460063,0.9999999,0.53619343,0.9552201,0.2799345,0.4930703,0.5191555,0.2997179,0.0012640125,0.0003539211,0.4877279,0.9999999,0.5050883,0.20795058,0.5160718,0.11533594,0.0014996534,0.5105938,3.9708048e-06,0.46092114,0.5691762,0.47404793
0.05013653,0.08439762,0.31469378,0.670292,0.533181,0.8606389,0.00071587786,0.0009249437,8.939587e-05,0.06259592,0.5881744,0.9999975,0.022780785,0.39461368,0.8593962,0.5250706,0.5090651,0.3442266,0.008849404,0.08850798,0.5211434,0.9999975,0.5003272,0.228552,0.51105326,0.10463552,0.00014577345,0.53366303,0.5328417,0.53972685,0.53141713,0.49098733
0.020170571,0.07978082,0.445728,0.99981993,0.9999386,0.99994385,1.4451744e-05,3.0019015e-05,1.084342e-06,0.0022144513,0.5146746,0.99999917,0.23892821,0.4592591,0.8785353,0.5184931,0.4177588,0.42002258,2.4762452e-05,5.0379593e-05,0.57472867,1.0,0.5932551,0.22998346,0.38289684,0.049000688,0.00036897566,0.532952,0.11952595,0.49674416,0.56005967,0.568388
0.17747505,0.1088547,0.5724756,0.9952442,0.48226666,0.32304353,0.00022467285,0.0004636037,0.36258683,0.0026042527,0.47458282,0.99999833,0.24678001,0.5739274,0.4184376,0.5246215,0.51826984,0.23107693,0.0020515516,0.0010924501,0.46623617,0.99999785,0.50307906,0.18369485,0.4955545,0.123112775,0.05402553,0.44815102,0.00038637326,0.5090589,0.50077397,0.54265153
0.028990848,0.8382534,0.6051127,0.9541969,0.52955437,0.62887454,0.00062374375,0.0012502084,0.27634144,0.7037693,0.5312089,0.00044406214,0.7095782,0.9461267,0.37022018,0.45705253,0.48840353,0.28291854,0.00084227626,0.0019308737,0.5078986,0.99999833,0.50088096,0.17248538,0.45899242,0.112672664,0.0010978193,0.45983544,0.00026354872,0.5259451,0.44367212,0.5313188
0.0133315865,0.12510774,0.24448407,0.98731726,0.81175,0.8607048,0.21919288,0.26805794,0.013625249,0.63505244,0.45880732,6.343308e-05,0.017782614,0.3769397,0.7849237,0.4939381,0.4608939,0.30381322,0.0033285222,0.024444692,0.46700373,0.9999968,0.49811846,0.17817128,0.50238305,0.10199577,7.844679e-05,0.5373292,0.23237917,0.47537684,0.5158784,0.53925216
0.13700818,0.084268324,0.41771975,0.65302074,0.43511665,0.75309676,9.865956e-05,0.0001673402,0.00010631728,0.28971907,0.5390356,0.9999901,0.1888188,0.40774697,0.84206176,0.5107044,0.52003217,0.24639997,0.0007794344,0.0049334276,0.5095633,0.99999917,0.5125734,0.21947972,0.5033414,0.09809429,4.7498437e-05,0.48325884,0.34130755,0.53710026,0.5330386,0.52965885
0.014438845,0.108309165,0.45673367,0.9999492,0.9999629,0.9999659,4.937931e-06,1.4235675e-05,4.4408992e-07,0.0004888433,0.5120554,1.0,0.35055375,0.54899836,0.87804955,0.5324825,0.38603014,0.42233953,9.64081e-06,1.777516e-05,0.56902844,1.0,0.5882111,0.21899448,0.40353182,0.0421011,0.0003451885,0.5389207,0.12140158,0.48630062,0.5295125,0.55632246
0.022882966,0.022868961,0.23360953,0.95182395,0.7199976,0.85699815,0.022122644,0.040664047,0.14457573,0.6653732,0.51416475,0.03392445,0.0031212382,0.2985548,0.9802192,0.53627217,0.4869154,0.30659074,0.0021241545,0.004814148,0.47439986,0.99999785,0.54580694,0.20723833,0.56146365,0.06582219,4.2108536e-06,0.57779485,0.9210713,0.5248417,0.53012013,0.5325831
0.00030042668,0.57478154,0.30536646,0.99999726,0.90711856,0.9591385,4.151901e-06,1.7993381e-05,0.07657044,0.9545339,0.50715655,2.168065e-21,0.012057431,0.5161169,0.734309,0.5512166,0.44889036,0.19326466,2.0489042e-05,0.0006791771,0.45294538,1.0,0.5651184,0.17896278,0.5243096,0.18615066,3.6297603e-09,0.5108081,0.055786077,0.6024667,0.49201334,0.64248186
0.16204901,0.09172227,0.7644422,0.7003095,0.6637226,0.9430908,0.25871834,0.15306944,0.00025632003,0.043970387,0.5198921,0.9999931,0.31788135,0.7853093,0.28698084,0.45023948,0.5029562,0.26436833,0.0022446762,0.0023768763,0.5129923,0.9999989,0.45075828,0.24558339,0.47708008,0.11580499,0.0018135459,0.45847577,0.0008733906,0.5024783,0.47181424,0.48569244
0.15381451,0.03701439,0.50395364,0.99998534,0.9722102,0.9778269,9.042564e-07,4.3032514e-06,0.0024809064,0.0020519774,0.52379924,1.0,0.3511082,0.9402588,0.2201288,0.516621,0.5425279,0.2899307,0.00089643605,0.0005341733,0.50220203,1.0,0.52349603,0.20981087,0.49917963,0.11231192,0.00011114967,0.50908536,1.0538467e-06,0.5140015,0.57625294,0.4657776
0.12630029,0.13111357,0.46758518,0.70364463,0.47319666,0.6938449,5.819368e-05,9.575444e-05,7.378888e-05,0.40835524,0.54998624,0.99993575,0.18813471,0.40858316,0.7584451,0.5219218,0.5079224,0.23468503,0.00076875696,0.006585918,0.51038814,0.9999994,0.5493774,0.20472963,0.5203024,0.11387851,4.0146722e-05,0.48276034,0.20535864,0.54103965,0.5024829,0.53128517
0.04117289,0.22493425,0.29011557,0.6094319,0.53405815,0.8504541,0.00025637576,0.00044294982,2.1462849e-05,0.14602506,0.5729798,0.99999654,0.035897013,0.44236863,0.7413116,0.5009111,0.5050021,0.3993752,0.009305866,0.1728575,0.5470805,0.9999989,0.52105546,0.21609464,0.53256494,0.091570206,9.362511e-05,0.547052,0.35175657,0.5296608,0.5159336,0.52109945
0.012461144,0.32075018,0.5481256,0.9999174,0.9124498,0.9490971,3.7713914e-06,2.6992022e-05,0.04871979,0.8868128,0.5004967,1.0105655e-10,0.116106495,0.672071,0.44364893,0.48261747,0.4441198,0.33235314,0.00017215264,0.001984502,0.5294362,0.9999999,0.55743515,0.20159486,0.50886416,0.1622142,9.947213e-08,0.48997098,0.01203873,0.5521528,0.45173758,0.5785737
0.20874356,0.45191097,0.43058524,0.61216605,0.2868261,0.564362,0.00063462846,0.0005786091,0.03976974,0.20114726,0.4925571,0.9986725,0.8734455,0.9915236,0.34628966,0.49533954,0.4943567,0.28629622,0.0010721831,0.00038447167,0.4704061,0.99999785,0.47020796,0.1763457,0.50110817,0.08264715,0.002982805,0.50108504,1.280468e-05,0.5149509,0.51247936,0.5224706
0.07602093,0.15597682,0.28353533,0.9785316,0.67114383,0.60685474,4.604319e-05,9.706291e-05,2.1023718e-05,0.05705594,0.51347536,0.99999964,0.16619623,0.43159908,0.82550544,0.48662442,0.4899037,0.3084273,0.000833602,0.008137403,0.5441797,0.99999976,0.5471265,0.21997821,0.50817764,0.09840251,0.00019699466,0.5286139,0.52540606,0.51865155,0.4821916,0.5137404
0.22372642,0.084758334,0.5800322,0.73046386,0.52965325,0.70660776,4.2030493e-05,6.381745e-05,3.868065e-05,0.42142627,0.5645337,0.99997115,0.19091511,0.5461508,0.53836036,0.5077431,0.5192456,0.24816576,0.0013973954,0.0062364256,0.521964,0.99999964,0.569008,0.20595936,0.5250733,0.120425016,2.2317261e-05,0.4787286,0.01352952,0.55191106,0.49644253,0.53066534
0.027598983,0.09287759,0.40378362,0.99958307,0.9997023,0.9997367,1.6035958e-05,3.51983e-05,1.8922536e-06,0.016845474,0.5207343,0.9999981,0.15629223,0.48639843,0.8812618,0.49895233,0.4329757,0.50528526,0.00010697352,0.00025544467,0.61592865,1.0,0.60164946,0.25795612,0.43378797,0.060114678,0.00014568049,0.5132973,0.15001346,0.51279837,0.55069137,0.6135607
0.018666077,0.033920474,0.32234636,0.7074237,0.70367926,0.9384171,0.19195873,0.103507824,0.0042744423,0.012630061,0.50274694,0.99999166,0.0029108163,0.26400414,0.95047307,0.5176856,0.47006696,0.2704016,0.0012308892,0.005098127,0.47816908,0.99999857,0.47202733,0.21482435,0.50266397,0.09661399,0.00023563024,0.4912633,0.5929449,0.5007544,0.44790924,0.4670481
0.34041747,0.09045558,0.65631676,0.7675438,0.6140693,0.83689165,0.26306915,0.12387636,0.050103478,0.005596192,0.49223027,0.99999917,0.5596121,0.86379313,0.33026755,0.47310236,0.48863813,0.23807985,0.0076021305,0.002986304,0.49291554,0.9999926,0.44428286,0.23791718,0.4652921,0.13752294,0.025794836,0.4655094,0.0002375988,0.4506449,0.5037515,0.49641752
0.03103013,0.6521929,0.7042291,0.9798601,0.68846613,0.788573,2.1446524e-05,6.8712274e-05,0.016329203,0.71408087,0.5148363,0.000875469,0.43621653,0.9018675,0.28329244,0.4666204,0.46358025,0.30115983,0.00022008279,0.00083956716,0.49784118,0.9999999,0.5530985,0.19508705,0.45566744,0.11788487,2.9818946e-05,0.46813935,0.0006257596,0.53276306,0.42595536,0.53138745
0.018642848,0.031472407,0.3011416,0.7403195,0.7430896,0.94004995,0.18683185,0.13712507,0.0055309143,0.037002955,0.49731135,0.99994814,0.0031778263,0.2733367,0.9620283,0.5287919,0.47027123,0.29323566,0.0013530368,0.0057657734,0.47313854,0.99999845,0.49355122,0.21154408,0.5094382,0.087499455,0.000103538674,0.5105822,0.7409695,0.49285194,0.45697382,0.47578198
0.18715075,0.08786125,0.3646513,0.632768,0.35920107,0.5595463,0.0001966321,0.00029852233,6.180895e-05,0.21210988,0.540488,0.9999844,0.072788544,0.38016084,0.6439633,0.49609116,0.4859406,0.32137302,0.012210997,0.115066215,0.506896,0.9999982,0.49162394,0.17734356,0.49159294,0.08537609,9.9065684e-05,0.519872,0.025801277,0.5035216,0.50093573,0.506155
0.18684275,0.07222228,0.843583,0.71387476,0.74395025,0.973044,0.27560395,0.19494164,1.709265e-05,0.13240461,0.5194725,0.99997115,0.49621975,0.8319371,0.27059233,0.46587425,0.48390314,0.2832621,0.001387401,0.0015787889,0.51949286,0.99999964,0.43664792,0.24804224,0.4766045,0.11109934,0.00028098145,0.4599826,0.0003401743,0.49982363,0.46422455,0.4770638
0.08342841,0.658529,0.50547373,0.9148534,0.45953554,0.48915288,0.012499419,0.017842997,0.4904172,0.5420431,0.5242831,0.08702302,0.78885376,0.92761564,0.37968552,0.46548873,0.5056994,0.2799696,0.0039106496,0.0057687922,0.51620543,0.9999901,0.5042891,0.18834905,0.49029762,0.11205309,0.009248151,0.44907635,0.00030619025,0.5222661,0.45394,0.51355207
0.3084081,0.0982741,0.60322434,0.99673164,0.86544883,0.8469523,0.00031030062,0.00064692425,0.589107,0.0072735297,0.49962893,0.99999785,0.6287566,0.96835357,0.28883207,0.49468762,0.5305091,0.2913817,0.0034467296,0.0008385545,0.48924476,0.99999905,0.48383024,0.20251459,0.5219987,0.10729115,0.0033098247,0.49395218,6.6207776e-06,0.4665283,0.52684,0.4947838
0.024455741,0.18792458,0.31177023,0.98515564,0.6358552,0.63156784,0.0065475195,0.01893458,0.31922528,0.7494625,0.50798887,8.0354526e-05,0.031837244,0.36051238,0.770894,0.4935593,0.49617296,0.32230344,0.0049567856,0.026486643,0.497348,0.99999595,0.5192607,0.18563575,0.50310147,0.088915296,6.738167e-05,0.49158898,0.22972336,0.5225272,0.46349052,0.53914046
0.06112011,0.15013365,0.29051825,0.6838219,0.47269744,0.71699995,0.00029283686,0.0004729252,5.4326756e-05,0.31263775,0.5633202,0.99998164,0.048280675,0.41241482,0.7853268,0.5175345,0.49342832,0.34756073,0.0069017527,0.09585856,0.5260982,0.99999857,0.52386165,0.21643622,0.5283909,0.09400326,9.9685814e-05,0.5460553,0.48873812,0.5394424,0.51497287,0.5325625
0.27576566,0.10665819,0.61096597,0.9989316,0.49654198,0.3431558,5.8019364e-06,2.1374446e-05,0.005069258,0.0062091844,0.45157903,0.99999976,0.57679635,0.89921445,0.28290567,0.5007077,0.4943969,0.23215821,0.00058231194,0.00015450091,0.4555787,0.99999976,0.49262884,0.19666268,0.48980063,0.12337506,0.012144979,0.46659845,1.375598e-05,0.46356535,0.5429889,0.50342554
0.025923386,0.08722252,0.49140307,0.9999926,0.99995947,0.9999784,0.00012807254,0.002082407,0.81446743,0.00015220825,0.43610078,1.0,0.03902021,0.363594,0.6294023,0.4713983,0.44292057,0.28602818,0.012417048,0.13462517,0.45175728,0.9999999,0.45901373,0.20217757,0.40166077,0.10829808,1.5475991e-05,0.4574433,0.0002688791,0.4377423,0.4253479,0.44329286
0.12080796,0.103381366,0.47449517,0.86739415,0.59705937,0.6309247,0.06186038,0.03372383,0.30460715,0.0018803272,0.47931397,0.9999989,0.05438155,0.43724728,0.5413503,0.49443117,0.4982479,0.24921654,0.005377567,0.0060652154,0.4740116,0.9999845,0.50711995,0.18337066,0.46249232,0.11994717,0.049396656,0.473135,0.010307936,0.5022386,0.48303622,0.54105896
0.22215335,0.079200655,0.47876105,0.74917823,0.51024157,0.6168621,0.00013304739,0.00018398075,6.763196e-05,0.33608434,0.5465612,0.99998367,0.14083065,0.46952736,0.60457194,0.50623363,0.5319083,0.2636206,0.004424476,0.022726858,0.50446063,0.9999987,0.51799023,0.18986702,0.50558174,0.09778637,9.517202e-05,0.5004393,0.025961192,0.52939844,0.5154958,0.5303498
0.16691902,0.33577576,0.67705625,0.93272763,0.6549799,0.75630116,1.4890612e-06,4.888703e-06,0.00015243613,0.36524573,0.54288137,0.9991553,0.7163649,0.9809888,0.21465428,0.49209902,0.47956195,0.29615244,8.437777e-05,8.1819475e-05,0.50218874,1.0,0.557881,0.19045284,0.47959507,0.101791605,1.5319998e-05,0.47807685,1.7059203e-05,0.5158635,0.48846495,0.5339812
0.07225991,0.040902328,0.728663,0.9676019,0.9952224,0.99898714,0.31576076,0.4664358,0.0004776908,0.11672124,0.4524352,0.9999758,0.02708287,0.38657522,0.6712894,0.45043626,0.50392026,0.29954803,0.0029905462,0.018762529,0.51302665,0.9999995,0.44142777,0.24078642,0.41994375,0.109574065,8.704166e-06,0.44940847,0.037327487,0.46662188,0.46884874,0.4644177
0.32513466,0.117262915,0.6250299,0.99093693,0.37539726,0.2825072,4.9767285e-05,9.89006e-05,0.005492428,0.011723295,0.45591232,0.9999995,0.48681024,0.91649026,0.27867523,0.50991696,0.503724,0.24047467,0.0015021705,0.0004007251,0.44198748,0.99999857,0.49831933,0.20171413,0.48659986,0.10437701,0.025132373,0.48152363,4.2431286e-05,0.468941,0.55026233,0.5111801
0.049105134,0.087872386,0.25075707,0.999997,0.84618443,0.85472476,2.3196701e-07,8.5751213e-07,1.6643246e-05,0.00057276135,0.5140147,1.0,0.20002997,0.687713,0.4407759,0.50261825,0.56486285,0.25979993,0.00035576968,0.0014778044,0.52313405,1.0,0.54190415,0.21544252,0.5264069,0.13303865,0.001618146,0.47443712,0.00010971167,0.5425669,0.50316113,0.49685585
0.064101435,0.12142623,0.32409236,0.9321778,0.5615803,0.6082501,9.055449e-05,0.000155425,5.1117702e-05,0.055656303,0.52976346,0.99999917,0.10705888,0.41054815,0.85758907,0.5051078,0.5020779,0.26451364,0.0010983365,0.010041351,0.5225463,0.9999994,0.52117616,0.22096479,0.51529866,0.09873337,0.00024077322,0.5347684,0.5245022,0.516607,0.4959621,0.49823174
0.020634701,0.04296055,0.2175876,0.94224054,0.73280644,0.83258545,0.16710907,0.21843386,0.05672718,0.558954,0.45620152,0.060635976,0.004286636,0.29920912,0.94241464,0.52105606,0.46598738,0.3216416,0.004388445,0.01715145,0.4643338,0.99999464,0.5197548,0.1978615,0.5085888,0.075411506,4.6595324e-05,0.5513559,0.7899568,0.49240053,0.51387316,0.53259706
0.18111466,0.0835874,0.5056396,0.9996393,0.584088,0.4603517,1.1146008e-06,4.2092956e-06,8.704086e-05,0.01054495,0.4636904,0.9999999,0.5024021,0.8013198,0.36254913,0.48810992,0.48956442,0.2023168,0.00021564285,0.00021010012,0.45914367,1.0,0.52534413,0.2012153,0.4967844,0.1528604,0.0014447839,0.46771193,5.3848416e-05,0.48451585,0.5197847,0.48070097
